        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
     1.03179     0.328134    -0.132815
  -0.0239143     0.742341    0.0231438
    0.206563      1.92145     0.526788
     1.04707     0.600415    -0.180061
  -0.0255627     0.701956    0.0282017
    0.231337      2.32547     0.453508
    0.997011    -0.289807   -0.0602123
  -0.0182063     0.866197   0.00927075
     0.14774      1.25125     0.624635
    0.795722     -1.68607   -0.0120016
  -0.0476823     0.629713     0.025046
   -0.117744   -0.0505293     0.762289
    0.768758     -1.14738    0.0171554
  -0.0507092     0.536211    0.0343886
   -0.200336    -0.882664     0.912859
    0.819488     -1.81633    0.0879043
  -0.0459789     0.675138    0.0265001
   0.0205034     0.199748     0.767799
    0.763705    -0.613123    0.0172516
  -0.0508055     0.481441    0.0435088
    0.023256     0.567542       0.7012
    0.802446     -1.03782    0.0783331
  -0.0411127     0.626459    0.0346961
 -0.00316025    0.0205385     0.834845
    0.944741     0.718867   -0.0976053
  -0.0227569      0.64785    0.0312747
     0.18917      1.32454     0.628152
    0.950082      1.15845    -0.145256
  -0.0400928     0.445421    0.0506925
    0.231038      1.61772      0.54965
    0.877279     -1.79299     0.181315
  -0.0214648     0.878949    0.0104499
    0.120656     0.144818     0.836705
    0.930384    -0.257762    0.0345697
  0.00703094      0.96819  -0.00609721
    0.139194     0.507752     0.779374
    0.897476     -1.94664    0.0991985
  -0.0442091     0.711873    0.0254193
   0.0424564   -0.0461893     0.804238
    0.935015     -1.74322     0.030762
  -0.0448666     0.642967    0.0254793
   0.0185161   -0.0813036     0.789727
    0.843695     -1.92145    0.0334324
  -0.0473555     0.639341    0.0245949
  -0.0407475    -0.156315     0.786902
    0.894319     -1.68083   0.00239317
  -0.0337151      0.70599    0.0159333
-0.000862485   -0.0321093     0.789425
    0.971642     -1.31971  -0.00748945
  -0.0290661     0.718975    0.0161385
   0.0538708     0.259582     0.774729
    0.842129     -1.37127   -0.0273319
   -0.033152     0.674279    0.0178796
  -0.0145368     0.523371     0.728716
    0.888928     0.827403    -0.132541
  -0.0758275      0.28412    0.0861817
   0.0528884     0.579795     0.707664
     0.81973  -0.00965195   -0.0897527
   -0.107056     0.339019     0.111581
   -0.140033   -0.0847751     0.863086
      0.9905     0.451171    -0.167196
   -0.122827     0.296753      0.12885
   -0.152894    -0.252709     0.955055
    0.853487      0.62658    -0.231249
   -0.145641    0.0941871     0.133432
   -0.218139    -0.469393     0.741631
    0.909509     -0.40619    -0.103453
   -0.146556     0.358808     0.133772
   -0.238788    -0.487131     0.940463
    0.707649     -0.90165   -0.0462755
   -0.112268     0.527025    0.0973598
   -0.187185   -0.0938735     0.751928
    0.680286      0.47033    -0.189972
  -0.0818784     0.273656    0.0874281
  -0.0477362     0.204277     0.524773
     1.05573     0.792943    -0.141188
   -0.127848     0.151813     0.148429
   -0.159251     -1.06458      1.11003
    0.784312     -1.16834     0.128831
   -0.115206     0.426761    0.0928619
   -0.266049     -1.40517      1.03787
     1.00936     0.744261    -0.087646
  -0.0860017      0.30243     0.111019
  -0.0704117    -0.676369      1.05886
    0.934363     0.267964   0.00211263
  -0.0349967     0.587826    0.0518005
   0.0388687    -0.143869     0.934691
    0.936915     0.437801    -0.112447
  -0.0746863     0.442595    0.0800523
 -0.00775333     0.414799     0.801369
    0.984538    -0.812441   -0.0405664
  -0.0198326     0.405578     0.026039
   0.0219308     0.671788     0.789664
    0.986453    -0.802635   -0.0667481
