        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
           0      -16.183      69.0343
      16.183            0      858.701
    -69.0343     -858.701            0
           0   -0.0687666      22.4169
   0.0687666            0      238.161
    -22.4169     -238.161            0
           0     -437.652      260.742
     437.652            0      4964.06
    -260.742     -4964.06            0
           0     -1157.91      564.196
     1157.91            0      6823.39
    -564.196     -6823.39            0
           0     -6975.17      2935.96
     6975.17            0        15189
    -2935.96       -15189            0
           0     -669.163      246.403
     669.163            0      109.173
    -246.403     -109.173            0
           0     -508.936      185.342
     508.936            0      52.8534
    -185.342     -52.8534            0
           0     -3738.56      1487.09
     3738.56            0      5052.62
    -1487.09     -5052.62            0
           0     -1603.01      680.118
     1603.01            0      6491.83
    -680.118     -6491.83            0
           0     -75.0451      80.8414
     75.0451            0      3926.58
    -80.8414     -3926.58            0
           0     -5851.61         2554
     5851.61            0      13408.1
       -2554     -13408.1            0
           0     -443.972      337.803
     443.972            0      7373.13
    -337.803     -7373.13            0
           0      216.098      43.5355
    -216.098            0      4384.98
    -43.5355     -4384.98            0
           0      29.3162      26.0468
    -29.3162            0      734.134
    -26.0468     -734.134            0
           0      121.504     -12.2767
    -121.504            0      708.847
     12.2767     -708.847            0
           0      283.756      88.2554
    -283.756            0      5562.82
    -88.2554     -5562.82            0
           0     -713.204      485.011
     713.204            0      6572.25
    -485.011     -6572.25            0
           0     -12958.9      5889.88
     12958.9            0        31655
    -5889.88       -31655            0
           0     -1027.34      370.684
     1027.34            0      50.3848
    -370.684     -50.3848            0
           0     -768.957      273.028
     768.957            0     -13.1537
    -273.028      13.1537            0
           0       341.45     -61.9967
     -341.45            0      1614.85
     61.9967     -1614.85            0
           0      2556.32      617.536
    -2556.32            0      30396.5
    -617.536     -30396.5            0
           0      25.0621      61.1311
    -25.0621            0      949.067
    -61.1311     -949.067            0
           0     -5.91138      32.0032
     5.91138            0      236.429
    -32.0032     -236.429            0
           0      6.43383      17.2999
    -6.43383            0      212.297
    -17.2999     -212.297            0
           0      110.896      22.0307
    -110.896            0       1057.8
    -22.0307      -1057.8            0
           0      628.917      480.668
    -628.917            0      11387.7
    -480.668     -11387.7            0
           0      229.711      50.2092
    -229.711            0      2223.13
    -50.2092     -2223.13            0
           0      15.1495      19.8065
    -15.1495            0      203.095
    -19.8065     -203.095            0
           0      128.729      11.4916
    -128.729            0       928.11
    -11.4916      -928.11            0
           0      1336.39      212.561
    -1336.39            0      10252.5
    -212.561     -10252.5            0
           0       266.51      79.8518
     -266.51            0      2459.63
    -79.8518     -2459.63            0
           0      58.9713      24.3534
    -58.9713            0       894.66
    -24.3534      -894.66            0
           0      174.595      -25.672
    -174.595            0      635.303
      25.672     -635.303            0
           0       379.84     -47.0801
     -379.84            0      2084.32
     47.0801     -2084.32            0
           0      1220.81      460.634
    -1220.81            0        13690
    -460.634       -13690            0
           0      6.75534      65.6004
    -6.75534            0      782.461
    -65.6004     -782.461            0
           0      2.93554      26.0393
    -2.93554            0      229.607
    -26.0393     -229.607            0
           0      955.694     -63.1357
    -955.694            0      5595.64
     63.1357     -5595.64            0
           0     -6.59972      416.995
     6.59972            0      8664.77
    -416.995     -8664.77            0
           0      10548.1      -6365.8
    -10548.1            0     -50170.3
      6365.8      50170.3            0
           0     -1219.44       423.32
     1219.44            0     -151.431
     -423.32      151.431            0
           0     -916.726      307.952
     916.726            0     -207.918
    -307.952      207.918            0
           0     -5827.85      2869.68
     5827.85            0      17537.5
    -2869.68     -17537.5            0
           0      519.569      26.7851
    -519.569            0      5827.23
    -26.7851     -5827.23            0
           0       677.72     -54.1677
     -677.72            0      4604.49
     54.1677     -4604.49            0
           0      1834.06     -1817.09
    -1834.06            0     -19149.3
     1817.09      19149.3            0
           0      1763.94      -230.65
    -1763.94            0      7189.28
      230.65     -7189.28            0
           0      1379.23     -174.611
    -1379.23            0      5325.22
     174.611     -5325.22            0
           0      154.686      5.15654
    -154.686            0      940.988
    -5.15654     -940.988            0
           0      291.718     -42.6039
    -291.718            0      786.955
     42.6039     -786.955            0
           0      1637.54     -128.037
    -1637.54            0       6416.1
     128.037      -6416.1            0
           0      1449.46      147.228
    -1449.46            0      9781.85
    -147.228     -9781.85            0
           0     -986.398     -1073.44
     986.398            0     -20183.5
     1073.44      20183.5            0
           0     -2233.21      711.847
     2233.21            0      -869.32
    -711.847       869.32            0
           0     -1556.47      469.545
     1556.47            0     -778.775
    -469.545      778.775            0
           0      548.459     -82.5351
    -548.459            0      2058.62
     82.5351     -2058.62            0
           0      1662.88      350.369
    -1662.88            0      12206.8
    -350.369     -12206.8            0
           0      73.7182       47.345
    -73.7182            0      801.154
     -47.345     -801.154            0
           0      26.2421      21.0522
    -26.2421            0      238.165
    -21.0522     -238.165            0
           0      31.9694      16.1748
    -31.9694            0      212.846
    -16.1748     -212.846            0
           0       195.55      -10.787
     -195.55            0       865.93
      10.787      -865.93            0
           0      4613.33     -59.3288
    -4613.33            0      20282.7
     59.3288     -20282.7            0
           0      617.481      29.4871
    -617.481            0      2976.67
    -29.4871     -2976.67            0
           0      48.3342      9.40946
    -48.3342            0      210.754
    -9.40946     -210.754            0
           0      243.007     -13.1823
    -243.007            0      841.118
     13.1823     -841.118            0
           0      6203.67     -610.255
    -6203.67            0      19174.8
     610.255     -19174.8            0
           0      845.181      13.8824
    -845.181            0      3351.71
    -13.8824     -3351.71            0
           0      186.674      8.64318
    -186.674            0      878.489
    -8.64318     -878.489            0
           0      237.898      20.2166
    -237.898            0      965.609
    -20.2166     -965.609            0
           0      691.608     -73.4523
    -691.608            0      2167.81
     73.4523     -2167.81            0
           0      3862.56      227.195
    -3862.56            0      17815.7
    -227.195     -17815.7            0
           0      113.954      34.4357
    -113.954            0       749.59
    -34.4357      -749.59            0
           0      33.9585      21.8913
    -33.9585            0      236.942
    -21.8913     -236.942            0
           0       1581.6     -60.8906
     -1581.6            0      6204.39
     60.8906     -6204.39            0
           0       1946.1      261.554
     -1946.1            0      11435.6
    -261.554     -11435.6            0
           0     -45718.2      52565.3
     45718.2            0       448901
    -52565.3      -448901            0
           0     -2041.57      585.337
     2041.57            0     -1284.24
    -585.337      1284.24            0
           0     -3375.97      909.035
     3375.97            0     -2593.63
    -909.035      2593.63            0
           0     -1454.16     -580.821
     1454.16            0     -13654.5
     580.821      13654.5            0
           0       1839.9      140.747
     -1839.9            0      10138.1
    -140.747     -10138.1            0
           0      1403.94       35.441
    -1403.94            0      6834.89
     -35.441     -6834.89            0
           0      23.4543      23.1825
    -23.4543            0      144.962
    -23.1825     -144.962            0
           0     -30.7922      63.8144
     30.7922            0      96.9998
    -63.8144     -96.9998            0
           0     -17.0811      154.915
     17.0811            0       447.57
    -154.915      -447.57            0
           0      68.9928      34.7747
    -68.9928            0      309.305
    -34.7747     -309.305            0
           0     -19.5406      41.1793
     19.5406            0      67.8224
    -41.1793     -67.8224            0
           0     -17.1356      27.8459
     17.1356            0      35.4581
    -27.8459     -35.4581            0
           0     -26.6992         39.7
     26.6992            0      30.8857
       -39.7     -30.8857            0
           0     -64.6004      93.1714
     64.6004            0      61.0465
    -93.1714     -61.0465            0
           0      47.4861      5.46446
    -47.4861            0      145.468
    -5.46446     -145.468            0
           0      88.3073      14.4528
    -88.3073            0      283.306
    -14.4528     -283.306            0
           0     -31.6373      133.637
     31.6373            0      399.918
    -133.637     -399.918            0
           0      174.419     -12.9408
    -174.419            0      406.955
     12.9408     -406.955            0
           0      66.6677      290.144
    -66.6677            0      1331.05
    -290.144     -1331.05            0
           0      126.372      1369.22
    -126.372            0      6050.74
    -1369.22     -6050.74            0
           0      143.655     -33.1556
    -143.655            0      241.679
     33.1556     -241.679            0
           0     -45.0406      84.7807
     45.0406            0      191.442
    -84.7807     -191.442            0
           0     -18.2875      98.2972
     18.2875            0      352.834
    -98.2972     -352.834            0
           0     -12.7832      31.4917
     12.7832            0      97.9328
    -31.4917     -97.9328            0
           0     -33.3476      54.3827
     33.3476            0      115.064
    -54.3827     -115.064            0
           0     -99.0397      214.247
     99.0397            0      486.856
    -214.247     -486.856            0
           0     -65.8549      97.7737
     65.8549            0       144.27
    -97.7737      -144.27            0
           0     -66.1784      157.297
     66.1784            0      328.862
    -157.297     -328.862            0
           0     -99.3954      533.228
     99.3954            0      1563.49
    -533.228     -1563.49            0
           0     -47.9795      71.0184
     47.9795            0      91.8871
    -71.0184     -91.8871            0
           0     -15.6902      22.5104
     15.6902            0      52.4909
    -22.5104     -52.4909            0
           0     -30.9055      48.7893
     30.9055            0      42.1409
    -48.7893     -42.1409            0
           0     -32.7131      49.3483
     32.7131            0      64.6171
    -49.3483     -64.6171            0
           0     -75.6662      131.074
     75.6662            0      86.3191
    -131.074     -86.3191            0
           0     -32.3015      66.1555
     32.3015            0      37.9584
    -66.1555     -37.9584            0
           0     -80.6539      121.008
     80.6539            0      116.686
    -121.008     -116.686            0
           0     -117.177       210.25
     117.177            0      98.1803
     -210.25     -98.1803            0
           0     -345.264      557.978
     345.264            0       362.44
    -557.978      -362.44            0
           0     -649.938       1051.1
     649.938            0      315.093
     -1051.1     -315.093            0
           0      -31.842      68.4128
      31.842            0      29.6343
    -68.4128     -29.6343            0
           0     -153.552      276.523
     153.552            0      55.1586
    -276.523     -55.1586            0
           0     -33.5685      77.4365
     33.5685            0      15.2536
    -77.4365     -15.2536            0
           0     -55.5729      84.6237
     55.5729            0      79.6729
    -84.6237     -79.6729            0
           0     -124.651      192.107
     124.651            0      124.044
    -192.107     -124.044            0
           0     -132.157      185.226
     132.157            0      245.083
    -185.226     -245.083            0
           0     -299.147      433.431
     299.147            0      800.103
    -433.431     -800.103            0
           0     -271.042      380.546
     271.042            0      611.395
    -380.546     -611.395            0
           0     -8742.83      14908.7
     8742.83            0      44507.1
    -14908.7     -44507.1            0
           0     -80.2886      145.589
     80.2886            0      426.644
    -145.589     -426.644            0
           0     -180.504      260.231
     180.504            0      636.828
    -260.231     -636.828            0
           0     -154.938       281.22
     154.938            0      -18.918
     -281.22       18.918            0
           0     -47.0317      111.031
     47.0317            0     -2.43661
    -111.031      2.43661            0
           0     -417.506      669.306
     417.506            0     -9.89935
    -669.306      9.89935            0
           0     -176.931      269.622
     176.931            0      57.4036
    -269.622     -57.4036            0
           0       86.648      184.377
     -86.648            0     -85.6366
    -184.377      85.6366            0
           0      494.328       939.65
    -494.328            0      -506.41
     -939.65       506.41            0
           0       81.483      157.191
     -81.483            0     -55.0833
    -157.191      55.0833            0
           0      1997.61      3562.89
    -1997.61            0     -2191.48
    -3562.89      2191.48            0
           0      301.654      526.088
    -301.654            0     -236.813
    -526.088      236.813            0
           0      1961.67      3265.39
    -1961.67            0     -1836.27
    -3265.39      1836.27            0
           0      60.1278      105.351
    -60.1278            0     -24.4103
    -105.351      24.4103            0
           0      455.226      728.829
    -455.226            0     -471.549
    -728.829      471.549            0
           0      86.8126      120.009
    -86.8126            0     -95.8121
    -120.009      95.8121            0
           0      96.3764      128.951
    -96.3764            0     -82.4282
    -128.951      82.4282            0
           0      380.068      627.761
    -380.068            0     -400.352
    -627.761      400.352            0
           0      1457.62      2807.91
    -1457.62            0     -1914.16
    -2807.91      1914.16            0
           0      102.693      151.137
    -102.693            0     -115.352
    -151.137      115.352            0
           0       301.78      484.628
     -301.78            0     -172.965
    -484.628      172.965            0
           0      50.6183      81.7386
    -50.6183            0      -9.2778
    -81.7386       9.2778            0
           0      3854.65      6029.47
    -3854.65            0     -3096.41
    -6029.47      3096.41            0
           0      196.715       297.33
    -196.715            0     -86.7215
     -297.33      86.7215            0
           0       1278.5      1884.32
     -1278.5            0     -864.266
    -1884.32      864.266            0
           0      38.5779      56.5448
    -38.5779            0      2.54474
    -56.5448     -2.54474            0
           0      317.551      478.188
    -317.551            0      -319.98
    -478.188       319.98            0
           0      54.7657      72.7725
    -54.7657            0     -64.9078
    -72.7725      64.9078            0
           0      67.0737      90.9684
    -67.0737            0     -70.8534
    -90.9684      70.8534            0
           0       279.82      430.066
     -279.82            0     -273.282
    -430.066      273.282            0
           0      19.6511      24.5518
    -19.6511            0     -103.295
    -24.5518      103.295            0
           0      22.9264      23.9128
    -22.9264            0     -71.8679
    -23.9128      71.8679            0
           0       188.61      216.574
     -188.61            0     -377.063
    -216.574      377.063            0
           0      138.488      153.498
    -138.488            0     -246.044
    -153.498      246.044            0
           0      19.0203      18.2503
    -19.0203            0     -45.7152
    -18.2503      45.7152            0
           0      2072.18      2408.18
    -2072.18            0      -2986.9
    -2408.18       2986.9            0
           0      184.412      193.777
    -184.412            0     -250.738
    -193.777      250.738            0
           0       2666.7      2767.79
     -2666.7            0     -1839.45
    -2767.79      1839.45            0
           0      1731.54      1977.63
    -1731.54            0     -1977.96
    -1977.63      1977.96            0
           0      36.0467      31.2916
    -36.0467            0     -34.0458
    -31.2916      34.0458            0
           0      205.013      205.518
    -205.013            0     -187.422
    -205.518      187.422            0
           0      37.6653      32.5686
    -37.6653            0     -47.1595
    -32.5686      47.1595            0
           0      354.826      419.573
    -354.826            0     -348.462
    -419.573      348.462            0
           0      328.319      386.968
    -328.319            0     -278.953
    -386.968      278.953            0
           0      233.244      274.708
    -233.244            0     -259.246
    -274.708      259.246            0
           0      2620.12      3259.55
    -2620.12            0     -5210.16
    -3259.55      5210.16            0
           0        41.83      37.7625
      -41.83            0     -51.1817
    -37.7625      51.1817            0
           0      245.896      253.492
    -245.896            0     -209.881
    -253.492      209.881            0
           0       35.158      30.9568
     -35.158            0     -30.1304
    -30.9568      30.1304            0
           0      2875.55      3220.55
    -2875.55            0     -2523.79
    -3220.55      2523.79            0
           0      215.411      219.517
    -215.411            0      -156.29
    -219.517       156.29            0
           0      3856.28      4169.69
    -3856.28            0      -2080.2
    -4169.69       2080.2            0
           0      2109.01      2347.07
    -2109.01            0     -1295.89
    -2347.07      1295.89            0
           0      45.8488      39.0188
    -45.8488            0      -14.942
    -39.0188       14.942            0
           0      223.373      216.319
    -223.373            0     -59.8851
    -216.319      59.8851            0
           0      80.1475      67.1812
    -80.1475            0     -19.4981
    -67.1812      19.4981            0
           0       612.08      727.274
     -612.08            0     -420.849
    -727.274      420.849            0
           0      443.898      549.986
    -443.898            0     -338.729
    -549.986      338.729            0
           0      138.521      465.676
    -138.521            0     -470.663
    -465.676      470.663            0
           0      404.501      1170.97
    -404.501            0     -1184.48
    -1170.97      1184.48            0
           0      111.064      364.545
    -111.064            0     -333.927
    -364.545      333.927            0
           0      673.935       1724.5
    -673.935            0     -1707.88
     -1724.5      1707.88            0
           0      350.841      981.003
    -350.841            0     -919.751
    -981.003      919.751            0
           0      1562.74      3678.94
    -1562.74            0     -3220.11
    -3678.94      3220.11            0
           0      88.1481      258.648
    -88.1481            0      -207.43
    -258.648       207.43            0
           0      371.637      795.236
    -371.637            0      -739.92
    -795.236       739.92            0
           0      115.334      192.312
    -115.334            0     -156.364
    -192.312      156.364            0
           0      95.0207      172.259
    -95.0207            0     -160.376
    -172.259      160.376            0
           0      359.159      773.228
    -359.159            0      -720.56
    -773.228       720.56            0
           0      1271.47      3122.91
    -1271.47            0     -3001.43
    -3122.91      3001.43            0
           0      86.0407      154.535
    -86.0407            0     -134.478
    -154.535      134.478            0
           0      530.624      1272.59
    -530.624            0     -977.572
    -1272.59      977.572            0
           0      89.4002      219.746
    -89.4002            0     -134.801
    -219.746      134.801            0
           0       1925.9      4091.91
     -1925.9            0     -3162.28
    -4091.91      3162.28            0
           0      399.096      839.451
    -399.096            0     -539.207
    -839.451      539.207            0
           0       468.33      836.325
     -468.33            0     -599.312
    -836.325      599.312            0
           0      112.401      165.817
    -112.401            0     -115.091
    -165.817      115.091            0
           0      379.103        723.1
    -379.103            0     -559.821
      -723.1      559.821            0
           0      325.011       327.95
    -325.011            0     -89.7236
     -327.95      89.7236            0
           0      79.4554      67.2391
    -79.4554            0     -4.22064
    -67.2391      4.22064            0
           0      1264.63      1451.06
    -1264.63            0     -813.226
    -1451.06      813.226            0
           0      1727.85      1964.49
    -1727.85            0     -698.289
    -1964.49      698.289            0
           0      259.777      266.123
    -259.777            0      -10.907
    -266.123       10.907            0
           0      72.6428      64.8327
    -72.6428            0      2.49212
    -64.8327     -2.49212            0
           0      622.018      792.254
    -622.018            0     -425.256
    -792.254      425.256            0
           0      267.773      276.077
    -267.773            0      26.6489
    -276.077     -26.6489            0
           0      57.3111      50.8464
    -57.3111            0      13.8007
    -50.8464     -13.8007            0
           0      1039.44      1204.98
    -1039.44            0     -303.276
    -1204.98      303.276            0
           0       2685.5      3159.54
     -2685.5            0     -483.223
    -3159.54      483.223            0
           0      177.368       184.15
    -177.368            0      55.5957
     -184.15     -55.5957            0
           0       46.245      39.8511
     -46.245            0      23.6877
    -39.8511     -23.6877            0
           0      429.829      610.923
    -429.829            0     -425.607
    -610.923      425.607            0
           0      415.095      559.758
    -415.095            0     -354.976
    -559.758      354.976            0
           0      153.948      308.605
    -153.948            0     -521.463
    -308.605      521.463            0
           0       232.33      533.524
     -232.33            0     -882.451
    -533.524      882.451            0
           0      155.757      360.885
    -155.757            0     -705.242
    -360.885      705.242            0
           0       210.54      403.311
     -210.54            0      -522.12
    -403.311       522.12            0
           0      215.107      349.247
    -215.107            0     -265.498
    -349.247      265.498            0
           0      110.688      172.345
    -110.688            0      -232.62
    -172.345       232.62            0
           0       372.47      1020.18
     -372.47            0     -1566.55
    -1020.18      1566.55            0
           0      198.191      576.741
    -198.191            0     -867.719
    -576.741      867.719            0
           0       261.43      567.978
     -261.43            0     -750.483
    -567.978      750.483            0
           0      349.168      660.288
    -349.168            0      -531.68
    -660.288       531.68            0
           0      214.381      348.149
    -214.381            0     -237.146
    -348.149      237.146            0
           0      8.07504      3.09853
    -8.07504            0      27.3037
    -3.09853     -27.3037            0
           0      118.709      115.434
    -118.709            0      138.908
    -115.434     -138.908            0
           0      6.85333      4.39205
    -6.85333            0      26.2969
    -4.39205     -26.2969            0
           0      360.059      403.767
    -360.059            0      332.103
    -403.767     -332.103            0
           0      84.3852      77.3805
    -84.3852            0      164.746
    -77.3805     -164.746            0
           0      222.291      264.219
    -222.291            0      114.636
    -264.219     -114.636            0
           0      6.26557      1.99438
    -6.26557            0      35.7811
    -1.99438     -35.7811            0
           0      246.656      352.179
    -246.656            0     -223.669
    -352.179      223.669            0
           0      603.308      797.453
    -603.308            0     -177.479
    -797.453      177.479            0
           0      48.4322      39.2691
    -48.4322            0      194.743
    -39.2691     -194.743            0
           0      8.05679      5.09306
    -8.05679            0      34.4415
    -5.09306     -34.4415            0
           0    -0.328527      8.92766
    0.328527            0      26.5493
    -8.92766     -26.5493            0
           0     -10.6846      66.9446
     10.6846            0      84.3134
    -66.9446     -84.3134            0
           0     -204.831       1385.5
     204.831            0      1248.89
     -1385.5     -1248.89            0
           0      -14.169      55.5862
      14.169            0      9.10686
    -55.5862     -9.10686            0
           0     -7.04787      13.3271
     7.04787            0     -12.1332
    -13.3271      12.1332            0
           0     -9.04211      18.8705
     9.04211            0     -19.4894
    -18.8705      19.4894            0
           0     -9.78888      69.7045
     9.78888            0      50.5184
    -69.7045     -50.5184            0
           0     -5.65558      19.0464
     5.65558            0     -6.38764
    -19.0464      6.38764            0
           0      -212.99      1537.78
      212.99            0      1455.52
    -1537.78     -1455.52            0
           0     -3.77847      50.7474
     3.77847            0      98.6596
    -50.7474     -98.6596            0
           0      0.15582      10.6068
    -0.15582            0      39.4759
    -10.6068     -39.4759            0
           0    0.0564322      7.85859
  -0.0564322            0      33.4811
    -7.85859     -33.4811            0
           0     -31.4024           85
     31.4024            0     -112.231
         -85      112.231            0
           0     -975.648      2574.38
     975.648            0     -3942.93
    -2574.38      3942.93            0
           0     -51.8489      103.353
     51.8489            0     -223.355
    -103.353      223.355            0
           0     -10.7504      43.0177
     10.7504            0      -65.062
    -43.0177       65.062            0
           0     -44.3528      113.673
     44.3528            0     -234.019
    -113.673      234.019            0
           0     -1690.37      4005.82
     1690.37            0     -7211.64
    -4005.82      7211.64            0
           0     -31.7324      92.3428
     31.7324            0     -98.7956
    -92.3428      98.7956            0
           0     -8.84317      68.0175
     8.84317            0     -82.3597
    -68.0175      82.3597            0
           0     -49.9017      154.896
     49.9017            0     -268.669
    -154.896      268.669            0
           0     -846.578      2540.46
     846.578            0     -3457.04
    -2540.46      3457.04            0
           0      -33.312      124.774
      33.312            0     -93.9114
    -124.774      93.9114            0
           0     -8.82072      38.2797
     8.82072            0     -6.64024
    -38.2797      6.64024            0
           0      -24.348      92.9365
      24.348            0      13.7383
    -92.9365     -13.7383            0
           0     -348.765      2342.38
     348.765            0      2190.68
    -2342.38     -2190.68            0
           0      1.68786       50.486
    -1.68786            0       100.42
     -50.486      -100.42            0
           0     0.942935      7.07268
   -0.942935            0      32.0509
    -7.07268     -32.0509            0
           0      1.18546      6.44889
    -1.18546            0      33.2967
    -6.44889     -33.2967            0
           0     0.956264      48.6353
   -0.956264            0      91.9893
    -48.6353     -91.9893            0
           0     -13.3724      76.6154
     13.3724            0      42.8468
    -76.6154     -42.8468            0
           0     -5.96325      54.0022
     5.96325            0      181.975
    -54.0022     -181.975            0
           0      120.811      1990.82
    -120.811            0      8539.91
    -1990.82     -8539.91            0
           0      7.69336      36.6023
    -7.69336            0      168.695
    -36.6023     -168.695            0
           0      187.352      606.043
    -187.352            0      3194.27
    -606.043     -3194.27            0
           0       8.5196      51.0077
     -8.5196            0      257.948
    -51.0077     -257.948            0
           0      2.15379      7.40842
    -2.15379            0      55.3069
    -7.40842     -55.3069            0
           0   -0.0694872      10.3998
   0.0694872            0      60.1965
    -10.3998     -60.1965            0
           0     -6.90028      63.7613
     6.90028            0      255.952
    -63.7613     -255.952            0
           0     -119.293      698.673
     119.293            0      2324.38
    -698.673     -2324.38            0
           0        -4.49      13.2925
        4.49            0      58.4472
    -13.2925     -58.4472            0
           0      7.46917      29.9547
    -7.46917            0      155.845
    -29.9547     -155.845            0
           0      580.496      1686.41
    -580.496            0      8807.51
    -1686.41     -8807.51            0
           0      9.07484      25.5275
    -9.07484            0      139.845
    -25.5275     -139.845            0
           0      389.317      912.409
    -389.317            0      5046.73
    -912.409     -5046.73            0
           0      17.4436      49.4309
    -17.4436            0      276.356
    -49.4309     -276.356            0
           0      3.48088      7.23375
    -3.48088            0      58.0392
    -7.23375     -58.0392            0
           0      3.46488      7.42838
    -3.46488            0      58.4348
    -7.42838     -58.4348            0
           0      14.0749      39.6933
    -14.0749            0      232.043
    -39.6933     -232.043            0
           0      115.546      83.0125
    -115.546            0      961.736
    -83.0125     -961.736            0
           0      1935.63      1569.44
    -1935.63            0      17055.2
    -1569.44     -17055.2            0
           0      81.7412      64.3553
    -81.7412            0      691.617
    -64.3553     -691.617            0
           0      264.459      194.214
    -264.459            0      2329.03
    -194.214     -2329.03            0
           0      18.3206      28.3549
    -18.3206            0      247.645
    -28.3549     -247.645            0
           0      17.5339      31.4128
    -17.5339            0      242.754
    -31.4128     -242.754            0
           0      718.053      585.681
    -718.053            0      6327.21
    -585.681     -6327.21            0
           0       87.727      76.4925
     -87.727            0      813.325
    -76.4925     -813.325            0
           0      823.153      1127.84
    -823.153            0      11138.5
    -1127.84     -11138.5            0
           0      41.0203      71.7895
    -41.0203            0      654.855
    -71.7895     -654.855            0
           0      37.1843      267.587
    -37.1843            0      2058.02
    -267.587     -2058.02            0
           0     -1.98986      38.6556
     1.98986            0      242.308
    -38.6556     -242.308            0
           0      12.6033       29.611
    -12.6033            0      235.676
     -29.611     -235.676            0
           0      11.6821      66.2605
    -11.6821            0      423.707
    -66.2605     -423.707            0
           0     -115.856      204.352
     115.856            0      778.367
    -204.352     -778.367            0
           0     -72.4473      108.956
     72.4473            0      368.279
    -108.956     -368.279            0
           0     -47.7147      66.0481
     47.7147            0      187.813
    -66.0481     -187.813            0
           0      -16.857      31.7796
      16.857            0      97.9553
    -31.7796     -97.9553            0
           0     -76.3234       96.269
     76.3234            0      272.956
     -96.269     -272.956            0
           0     -28.1284      46.1758
     28.1284            0      147.887
    -46.1758     -147.887            0
           0      10.1714      89.6494
    -10.1714            0      504.162
    -89.6494     -504.162            0
           0      14.6748      37.0025
    -14.6748            0      249.911
    -37.0025     -249.911            0
           0     -25.4536      68.4877
     25.4536            0      251.927
    -68.4877     -251.927            0
           0     -15.2872      34.3719
     15.2872            0      111.617
    -34.3719     -111.617            0
           0     -25.8278      93.6722
     25.8278            0      421.877
    -93.6722     -421.877            0
           0     -41.0469      182.602
     41.0469            0      848.083
    -182.602     -848.083            0
           0     -13.5242      37.6149
     13.5242            0      126.867
    -37.6149     -126.867            0
           0     -751.019      1276.28
     751.019            0      4471.82
    -1276.28     -4471.82            0
           0     -49.3932      114.679
     49.3932            0      430.342
    -114.679     -430.342            0
           0     -23.8458      43.5577
     23.8458            0      143.118
    -43.5577     -143.118            0
           0     -17.4574      38.5518
     17.4574            0      111.598
    -38.5518     -111.598            0
           0     -35.4722      91.3549
     35.4722            0      308.038
    -91.3549     -308.038            0
           0     -51.3525      79.5216
     51.3525            0      213.196
    -79.5216     -213.196            0
           0      53.3361     -17.2275
    -53.3361            0      57.1253
     17.2275     -57.1253            0
           0      114.102     -45.1117
    -114.102            0      73.2582
     45.1117     -73.2582            0
           0      34.8638      37.1571
    -34.8638            0       261.97
    -37.1571      -261.97            0
           0      201.287     -78.5862
    -201.287            0      114.189
     78.5862     -114.189            0
           0      52.6439      65.0694
    -52.6439            0       439.77
    -65.0694      -439.77            0
           0       856.83     -181.934
     -856.83            0      1324.58
     181.934     -1324.58            0
           0      167.546      -50.886
    -167.546            0      129.013
      50.886     -129.013            0
           0     -88.7157      146.814
     88.7157            0      410.503
    -146.814     -410.503            0
           0      37.3349      48.9333
    -37.3349            0       333.55
    -48.9333      -333.55            0
           0      30.7323      458.213
    -30.7323            0      2102.19
    -458.213     -2102.19            0
           0     -100.463      223.081
     100.463            0       667.86
    -223.081      -667.86            0
           0      35.9086      507.638
    -35.9086            0      2288.71
    -507.638     -2288.71            0
           0      103.272     -20.3104
    -103.272            0      99.5978
     20.3104     -99.5978            0
           0      230.265     -0.88806
    -230.265            0       370.01
     0.88806      -370.01            0
           0      188.476     -28.4684
    -188.476            0      265.612
     28.4684     -265.612            0
           0      183.474      14.6961
    -183.474            0       368.35
    -14.6961      -368.35            0
           0      300.983      -28.811
    -300.983            0      457.298
      28.811     -457.298            0
           0      68.4639      2.32131
    -68.4639            0      192.385
    -2.32131     -192.385            0
           0      226.983      10.4812
    -226.983            0      640.246
    -10.4812     -640.246            0
           0      18.1375      174.742
    -18.1375            0      934.536
    -174.742     -934.536            0
           0      313.447       -44.08
    -313.447            0      545.458
       44.08     -545.458            0
           0      -6.7844      23.2519
      6.7844            0       25.179
    -23.2519      -25.179            0
           0     -36.0016      101.346
     36.0016            0      151.831
    -101.346     -151.831            0
           0      -5.1018      19.2763
      5.1018            0      25.9055
    -19.2763     -25.9055            0
           0     -1048.72      2710.57
     1048.72            0      5201.39
    -2710.57     -5201.39            0
           0      -26.238      78.1819
      26.238            0       137.54
    -78.1819      -137.54            0
           0     -438.918      1170.67
     438.918            0       2533.4
    -1170.67      -2533.4            0
           0     -3.61821      15.7289
     3.61821            0      26.4917
    -15.7289     -26.4917            0
           0     -48.6203      114.917
     48.6203            0      257.535
    -114.917     -257.535            0
           0     -12.2756      23.3356
     12.2756            0      66.7642
    -23.3356     -66.7642            0
           0     -14.8603       27.871
     14.8603            0      71.0139
     -27.871     -71.0139            0
           0     -57.5371      134.182
     57.5371            0      276.054
    -134.182     -276.054            0
           0     -1059.41      2697.82
     1059.41            0      4751.93
    -2697.82     -4751.93            0
           0        -16.5       32.827
        16.5            0      79.7434
     -32.827     -79.7434            0
           0     -21.9287      74.1736
     21.9287            0      156.398
    -74.1736     -156.398            0
           0     -2.02475      13.5578
