        -nan         -nan         -nan
    0.367689   -0.0285253      6.73201
    0.409849   -0.0170885      6.72838
    0.390953   -0.0174198      6.71633
    0.414166  -0.00629712      6.70062
    0.428708   -0.0168261      6.74038
    0.433107  -0.00615378      6.71261
     0.45191   -0.0059769       6.7246
    0.371879   -0.0176765      6.70432
    0.395159   -0.0064989      6.68862
    0.351115   -0.0289281      6.72037
    0.330208   -0.0401134      6.73648
    0.346869    -0.039638      6.74813
    0.326088   -0.0506892      6.76421
    0.309374   -0.0512349      6.75262
    0.342447   -0.0501343      6.77585
    0.474938 -0.000279977        6.709
    0.453533  1.68229e-05       6.6964
    0.476553    0.0058114      6.68088
    0.497911   0.00543569       6.6934
    0.455093   0.00621255      6.66829
    0.499541    0.0116057      6.66526
    0.478066    0.0120091      6.65272
    0.520851    0.0111928      6.67779
    0.456475    0.0124926      6.64013
    0.436034   0.00619685      6.65632
    0.415591 -0.000145827       6.6725
    0.434687 -7.46808e-05      6.68446
    0.208962   -0.0709862      6.71112
    0.223994   -0.0707808      6.72221
    0.207705   -0.0870939      6.73784
    0.192727   -0.0873827       6.7267
    0.222636   -0.0868158      6.74897
     0.19143    -0.103413      6.75337
    0.206244    -0.103044      6.76457
    0.189925    -0.119243      6.78005
    0.176415    -0.103681      6.74228
    0.175043    -0.119639      6.76891
    0.160089    -0.119972      6.75779
    0.221168    -0.102793      6.77566
     0.20471    -0.118912      6.79125
    0.219613    -0.118651      6.80227
    0.237862    -0.101917      6.78704
    0.239393   -0.0859569      6.76037
    0.256148   -0.0851564       6.7717
    0.257632   -0.0692405      6.74495
    0.240806   -0.0699666      6.73362
    0.274424   -0.0684487      6.75634
    0.146506    -0.140781      6.77108
     0.16028    -0.141374      6.78194
    0.146749    -0.162321      6.79503
    0.133019    -0.161739      6.78416
    0.133235    -0.183121      6.80803
    0.133484    -0.204702      6.83167
    0.119429     -0.18249      6.79728
     0.10617    -0.203618      6.80999
    0.160614    -0.184308      6.82955
     0.16078    -0.205827      6.85316
    0.175375     -0.18396      6.84065
     0.17523    -0.162441      6.81699
    0.190049    -0.162149        6.828
    0.190061    -0.140739      6.80406
    0.175081    -0.140954      6.79314
    0.204821    -0.140415      6.81518
    0.213906    -0.209352      6.89757
    0.229575    -0.186368      6.88532
    0.215371    -0.186587      6.87395
    0.231135    -0.163564      6.86162
    0.245401    -0.163328      6.87299
    0.216765    -0.163801       6.8503
     0.24701    -0.140744      6.84908
    0.232597    -0.140967      6.83773
    0.248434    -0.118148      6.82512
    0.261521    -0.140583      6.86035
    0.263045    -0.118037      6.83642
    0.277659    -0.117929      6.84762
    0.234023    -0.118375      6.81375
     0.18737    -0.207644      6.87538
    0.297972    -0.100727      6.83265
    0.281591    -0.101454      6.82114
    0.301831   -0.0843026      6.80607
    0.318164   -0.0836029      6.81766
     0.28537    -0.084979       6.7945
    0.322206   -0.0672279      6.79097
    0.305715   -0.0678646      6.77931
    0.338447   -0.0665815      6.80259
    0.289079    -0.068414      6.76776
    0.270741   -0.0850092      6.78313
    0.252351    -0.101655      6.79849
    0.266934    -0.101578       6.8098
    0.261994    -0.487778      7.02536
    0.249231    -0.483096      7.01462
    0.254513    -0.516343      7.00983
      0.2417    -0.511654      6.99895
    0.236524    -0.478376      7.00368
    0.246916    -0.545001      6.99409
    0.228914    -0.506949      6.98793
    0.234129    -0.540247      6.98306
    0.221276    -0.535571      6.97198
    0.223763    -0.473755      6.99263
    0.216097    -0.502255      6.97676
    0.210957    -0.469017      6.98146
    0.239449    -0.573633      6.97803
    0.226574     -0.56894      6.96695
    0.232004    -0.602356       6.9618
     0.24572    -0.609671      6.97373
    0.253091    -0.581013      6.98989
    0.259323    -0.616978      6.98556
    0.266669    -0.588264       7.0017
    0.260507    -0.552214      7.00583
    0.273925    -0.559588      7.01766
    0.272902    -0.624336      6.99725
    0.280152    -0.595576      7.01339
    0.286412    -0.631635      7.00888
    0.268099    -0.523544      7.02141
    0.197908     -0.46368      6.97067
    0.202188    -0.494183      6.96543
     0.18903    -0.488879      6.95465
    0.184902    -0.458286       6.9598
    0.193336    -0.519544      6.94935
    0.175958    -0.483506      6.94371
    0.180104    -0.514266      6.93852
     0.16698    -0.508895      6.92754
    0.171827    -0.452994      6.94882
    0.162832    -0.478251      6.93271
    0.158792     -0.44774      6.93771
     0.18453    -0.545008      6.93312
     0.17123    -0.539722      6.92225
    0.175652    -0.570518      6.91686
    0.189828     -0.57845      6.92814
    0.198588    -0.552948      6.94446
    0.203914    -0.586427      6.93944
    0.212625    -0.560992      6.95577
    0.207332    -0.527538      6.96066
    0.217986    -0.594367      6.95065
    0.218647    -0.660878      6.89581
    0.234027    -0.671239      6.90753
    0.223132    -0.641327      6.91787
    0.249345    -0.681613      6.91914
    0.238431      -0.6517      6.92955
    0.253654    -0.662171      6.94118
    0.264616    -0.692106      6.93069
    0.227608    -0.621784      6.93988
    0.242807    -0.632193      6.95159
    0.213512    -0.613824      6.92872
    0.199347     -0.60589      6.91753
       0.209    -0.633346      6.90672
    0.194742    -0.625417      6.89555
    0.185191    -0.597915      6.90631
    0.204427    -0.652935      6.88468
     0.27841    -0.699426      6.94245
    0.293266    -0.709398      6.95498
    0.281136    -0.676734      6.96476
    0.307977    -0.719404      6.96741
    0.295913    -0.686781       6.9773
    0.310542    -0.696776      6.98972
    0.322559    -0.729313      6.97976
    0.283765    -0.654168      6.98696
    0.298497    -0.664213      6.99943
    0.270193    -0.646754      6.97525
    0.256547    -0.639519      6.96344
    0.267431    -0.669389        6.953
    0.471376   -0.0492458      6.87983
    0.497009   -0.0393407      6.86463
    0.483527   -0.0390797      6.85288
    0.509034   -0.0291049      6.83771
    0.522741   -0.0296439      6.84924
    0.495339   -0.0286684      6.82614
     0.53479    -0.019555       6.8223
    0.521082   -0.0189954      6.81079
    0.546562   -0.0091444      6.79547
    0.548509   -0.0200117      6.83381
    0.560424  -0.00976137      6.80695
    0.574159   -0.0102734      6.81844
    0.507258   -0.0185246      6.79923
    0.532698  -0.00859341      6.78395
    0.518798  -0.00802709      6.77241
    0.469095   -0.0286028      6.80355
    0.457355   -0.0389246      6.83042
    0.445361    -0.049116      6.85724
    0.418912    -0.048934      6.83484
    0.600875  -0.00701623      6.80377
    0.585468  -0.00520509      6.79171
    0.611932  -0.00182476      6.77699
    0.627596  -0.00421604        6.789
    0.596459  0.000128461      6.76497
    0.638629     0.001077      6.76239
    0.623025   0.00335702      6.75033
    0.607584   0.00552165      6.73837
    0.593473   0.00609913      6.72684
    0.582579  0.000606998      6.75343
    0.568635   0.00125334      6.74203
    0.557654  -0.00410181      6.76866
    0.571591  -0.00470579      6.78011
    0.543759  -0.00342188      6.75722
    0.537713    0.0104549       6.6897
    0.514722   0.00475582       6.7053
    0.531571   0.00413646      6.71726
    0.491777 -0.000891731      6.72092
    0.508547  -0.00151692      6.73284
    0.485539   -0.0070306      6.74848
    0.468712  -0.00647777      6.73659
    0.525322  -0.00207058      6.74481
    0.502192  -0.00752767      6.76044
    0.550127   0.00272864      6.72967
    0.574962   0.00743621      6.71448
    0.556368   0.00896586      6.70211
    0.443917   -0.0169754      6.75209
    0.420609   -0.0275769       6.7679
    0.435737   -0.0276509       6.7796
    0.397196   -0.0384422      6.78359
    0.412375   -0.0382959      6.79546
    0.388892   -0.0491276      6.81114
     0.37393   -0.0494126      6.79927
    0.427436   -0.0384372      6.80717
    0.403889    -0.048821      6.82309
     0.45238    -0.027979      6.79165
     0.47735   -0.0178716      6.77601
    0.460659   -0.0173104      6.76413
    0.352433   -0.0668192      6.81413
    0.331969   -0.0836135      6.82924
    0.345935   -0.0840296      6.84063
    0.311761    -0.100701      6.84424
    0.325418    -0.100768      6.85578
    0.305222    -0.117856      6.87075
    0.291482    -0.117817      6.85923
    0.339326    -0.101107      6.86722
    0.318847    -0.117889      6.88234
    0.332589    -0.118268      6.89367
    0.354041    -0.100802      6.87904
    0.360747   -0.0836399      6.85248
    0.375628   -0.0833881      6.86436
    0.382382   -0.0662789      6.83783
    0.367411    -0.066562       6.8259
    0.397176   -0.0659872      6.84976
    0.271811     -0.16588      6.89508
    0.255826    -0.188775      6.90746
    0.239912    -0.211906      6.91978
    0.265771    -0.214433      6.94181
    0.282237    -0.190106      6.92997
    0.285322    -0.165825      6.90656
     0.29884    -0.165912      6.91812
    0.301945    -0.141787      6.89452
    0.288516     -0.14182      6.88292
    0.315583     -0.14192      6.90603
    0.314131    -0.219738       6.9855
    0.330941    -0.194522      6.97386
    0.335678    -0.169023      6.95095
    0.352752    -0.144043      6.93901
    0.357452    -0.118912      6.91589
    0.382346    -0.119701      6.93795
    0.306556    -0.192709      6.95198
    0.290071    -0.217013      6.96374
     0.40442    -0.101909      6.92354
    0.413896   -0.0843228      6.89766
    0.436007   -0.0665939      6.88318
    0.378992    -0.101391      6.90132
    0.174733    -0.419552      6.94679
    0.187731    -0.424799      6.95792
    0.190833    -0.391339      6.95579
    0.200761    -0.430057       6.9688
    0.203775    -0.396584      6.96679
     0.21679    -0.401866      6.97766
    0.213733    -0.435393      6.97967
    0.206921    -0.363244      6.96464
    0.219864    -0.368531      6.97559
    0.223224    -0.335303      6.97331
     0.19794    -0.329284      6.95167
    0.181583    -0.357161      6.94293
    0.165286    -0.385282      6.93405
    0.172442    -0.323134      6.92987
    0.238805    -0.442922      7.00156
    0.241417     -0.40745      6.99921
    0.251537    -0.447544      7.01259
    0.254099    -0.412063      7.01027
    0.266719    -0.416704      7.02123
    0.264242    -0.452193      7.02341
     0.25675    -0.376683      7.00785
    0.269471    -0.381252      7.01873
    0.272283    -0.346137      7.01628
    0.247859    -0.340621      6.99485
    0.291304    -0.248268      6.98247
    0.268626    -0.276983       6.9794
     0.26723    -0.245523      6.96068
    0.244104    -0.274521      6.95785
    0.245818     -0.30605      6.97639
    0.270343    -0.311434      6.99796
    0.292881    -0.282549      7.00114
    0.242135    -0.241378      6.93903
    0.218662    -0.268549      6.93622
    0.216266    -0.238861      6.91699
    0.192824    -0.265932       6.9141
    0.195436      -0.2958      6.93318
    0.220846    -0.301871      6.95488
    0.576393    -0.446147       7.2681
    0.586897    -0.473346      7.27678
    0.552599    -0.331086      7.23448
    0.556137    -0.359653      7.24764
    0.534809    -0.360446       7.2338
    0.533987    -0.391258       7.2361
    0.544514    -0.420056      7.24499
    0.543874    -0.450701      7.24736
