        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
    -1.33361     -24.0683     -31.9083
    -24.0683     -52.1104     -246.794
    -31.9083     -246.794      60.1912
     -51.014     -228.213      -18.283
    -228.213     -31.9612     -387.276
     -18.283     -387.276      92.9616
    -12.5223     -65.3052     -17.2188
    -65.3052     -49.9663     -207.228
    -17.2188     -207.228      60.6159
    -236.539     -1074.46     -25.9666
    -1074.46       17.153     -1240.18
    -25.9666     -1240.18      255.142
    -88.9942     -457.895      -2.6656
    -457.895      32.5345     -435.261
     -2.6656     -435.261      74.3523
    -134.068     -623.153     -33.2379
    -623.153       38.958     -761.764
    -33.2379     -761.764      118.755
    -37.4846     -226.429     -8.29638
    -226.429      25.3052     -236.464
    -8.29638     -236.464      23.7257
    -24.8493     -173.607    -0.372206
    -173.607      18.7263     -147.033
   -0.372206     -147.033      16.7644
    -23.5536     -135.474     -10.1645
    -135.474      19.2293     -172.688
    -10.1645     -172.688      14.0361
     13.0161      9.34647       -122.7
     9.34647     -217.025     -753.394
      -122.7     -753.394      226.808
     2106.43      5548.82     -6172.67
     5548.82     -11315.4     -30350.9
    -6172.67     -30350.9      10539.5
     484.938       918.61     -3660.65
      918.61      -6878.9     -20399.4
    -3660.65     -20399.4      7166.41
     1352.56      3494.98     -2097.66
     3494.98     -3884.82     -7563.37
    -2097.66     -7563.37      2922.54
     1484.98      3916.88      -1938.4
     3916.88     -3593.35     -6332.87
     -1938.4     -6332.87      2439.89
     1298.46      3131.23     -1089.95
     3131.23     -1996.54     -2048.92
    -1089.95     -2048.92        885.6
      369.92      824.534     -313.522
     824.534     -585.332     -610.499
    -313.522     -610.499       269.41
     321.983      907.824     -537.879
     907.824     -1055.23     -2121.35
    -537.879     -2121.35      823.291
     456.129      1179.79      -405.08
     1179.79      -749.34     -821.361
     -405.08     -821.361      351.678
     37.6595      55.0513     -344.977
     55.0513     -730.512     -2096.66
    -344.977     -2096.66      775.882
    -12.1807     -72.2983     -97.4318
    -72.2983     -224.124     -724.032
    -97.4318     -724.032      249.348
     11.9741     -25.3685     -327.615
    -25.3685     -623.895     -2033.86
    -327.615     -2033.86       659.76
    -85.0515     -1293.04      36.6883
    -1293.04      98.9084     -594.385
     36.6883     -594.385      51.3301
    -63.3683      -939.31      26.2844
     -939.31      67.0075     -472.743
     26.2844     -472.743      41.9207
    -1090.33       -24026      171.749
      -24026      1372.83     -14637.3
     171.749     -14637.3      612.248
     -1487.1     -32392.3      244.262
    -32392.3      1992.47     -18213.7
     244.262     -18213.7      742.909
    -377.426     -7576.44      42.0146
    -7576.44      418.505      -5035.8
     42.0146      -5035.8      221.831
    -8.14732     -1015.62     -8.15785
    -1015.62      72.0624     -704.212
    -8.15785     -704.212     -6.99039
    -6.86797      -847.02     -6.45758
     -847.02      56.1073      -630.36
    -6.45758      -630.36      -5.5532
     15.8283     -285.356     -6.32987
    -285.356      22.1139     -222.617
    -6.32987     -222.617      -18.993
    -7.75476     -992.009     -8.56428
    -992.009       72.531     -651.682
    -8.56428     -651.682     -7.23087
     16.0509     -268.273     -5.96916
    -268.273      26.3564     -203.565
    -5.96916     -203.565     -17.5505
     14.5398     -232.203      -5.6209
    -232.203      24.5752     -167.502
     -5.6209     -167.502     -14.7795
     -12.728     -611.796     -9.34851
    -611.796      46.9075     -494.893
    -9.34851     -494.893     -6.54838
     11.0048     -226.987     -5.83373
    -226.987      17.7261     -189.684
    -5.83373     -189.684     -16.9678
     5.53942     -146.185     -4.73457
    -146.185      14.1657     -128.658
    -4.73457     -128.658     -12.2241
    -18.6369     -503.945     -13.6017
    -503.945      48.0971     -432.848
    -13.6017     -432.848     -9.39983
    -425.015     -6721.45     -23.5571
    -6721.45      463.534     -4799.29
    -23.5571     -4799.29      182.099
    -194.886     -2585.99     -42.4699
    -2585.99      222.161     -2027.15
    -42.4699     -2027.15      52.6752
    -63.0416     -777.172      12.5528
    -777.172      61.5424     -476.222
     12.5528     -476.222      38.4261
    -74.6303     -1017.25      25.3808
    -1017.25      70.0922     -562.638
     25.3808     -562.638      50.2081
    -44.0498     -472.566     0.692156
    -472.566      41.7799     -333.496
    0.692156     -333.496        22.38
     90.3207     -964.081     -44.3654
    -964.081      105.864     -783.206
    -44.3654     -783.206     -131.954
     74.7428      -872.88      -41.369
     -872.88      99.8747     -727.078
     -41.369     -727.078     -120.963
     2945.08     -25978.4     -1394.96
    -25978.4      3626.11     -24287.5
    -1394.96     -24287.5     -5274.75
     3933.78     -33393.4     -1787.68
    -33393.4         4406       -30310
    -1787.68       -30310     -6599.74
      961.17     -9148.44     -514.723
    -9148.44      1270.63     -8468.24
    -514.723     -8468.24     -1805.46
     117.493     -751.664     -40.5093
    -751.664      147.108     -766.899
    -40.5093     -766.899     -209.867
     117.226       -755.7     -40.3734
      -755.7      135.213     -767.013
    -40.3734     -767.013     -206.922
     53.5519     -234.094     -12.1966
    -234.094      47.4196     -244.159
    -12.1966     -244.159     -85.5436
      99.989     -619.863     -31.2107
    -619.863      130.818      -642.62
    -31.2107      -642.62     -176.743
     48.1144     -211.798     -9.75783
    -211.798       55.547     -236.162
    -9.75783     -236.162     -84.4791
     34.3735     -145.896     -4.07565
    -145.896      51.6521      -178.33
    -4.07565      -178.33     -64.7317
     89.0681     -618.861     -37.1889
    -618.861      104.118      -607.79
    -37.1889      -607.79     -161.895
     45.4971     -198.703      -11.079
    -198.703      31.8989     -197.226
     -11.079     -197.226     -67.6194
     31.9934     -147.931     -10.8217
    -147.931      16.1799     -129.413
    -10.8217     -129.413     -43.4872
     82.9546     -634.852     -45.3458
    -634.852      92.1952     -576.957
    -45.3458     -576.957     -153.368
     2539.18     -26801.1     -1649.32
