        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
     2406.22     -55348.3     -5912.68
     67.4622     -1842.33     -151.326
    -6.43146      105.965       7.4769
     56.7059     -1578.79      -129.77
     74.9823     -1895.47     -153.828
    -7.08509      108.825      7.52883
     61.9789      -1601.6     -130.063
      40.928     -1282.27     -108.092
    -4.88459      81.0063      5.68966
     35.3234     -1138.04     -96.0913
     17.6999     -214.249     -34.6839
   -0.807907      -16.831     -3.18597
     3.65519     -39.7518     -5.72276
     23.1157     -699.719     -93.7607
    -2.68051      26.1382      2.91217
     12.1742     -377.172      -50.244
     30.6896     -707.211     -93.2998
    -3.39722      34.8188      3.84828
       20.76     -492.514     -64.8774
      253.63     -16613.2     -1833.22
    -23.9342      1456.14      159.866
     210.024     -13810.7     -1524.08
     60.1863     -8959.36     -1032.92
    -6.96977      796.657      91.1323
     44.6861     -6757.39      -779.07
     213.821      -8292.6     -902.203
    -19.2916      675.741      72.5658
     187.356     -7300.84     -794.456
      4.5229     -1248.09     -113.529
    -2.03094      114.243      9.52592
      3.0674     -1128.78     -102.926
     13.8018     -1413.14      -124.63
    -2.93962      118.106        9.475
     11.5143     -1274.56     -112.632
   -0.801931     -358.685     -19.2456
    -1.64978      27.3071     0.539429
    -1.70394     -335.039     -18.2593
    -3.06631      -600.12     -57.7275
    -1.22567      61.9793      5.16992
    -3.68525     -519.081      -50.158
    -1.58737     -253.897     -14.2538
    -1.46505      20.8897     0.298757
    -2.65094     -242.433     -13.9663
    -1.42468     -142.595     -8.57229
    -1.37374      14.8641     0.045055
     -2.5807     -132.294     -8.33596
       21.12     -1034.22     -89.4481
    -3.54672      74.3475      5.39147
     18.2994     -941.969     -81.6701
      1.7922     -357.867     -18.0682
    -2.06809      21.5733      0.11323
    0.815886     -326.176     -16.7145
      838.76       -23115     -2505.65
     -66.372      1771.48      190.932
     755.458     -20847.8     -2260.08
     80.1352     -1340.83     -177.304
    -7.51063      89.3854      10.7057
     66.9749     -1138.41     -150.623
     58.1642     -1093.53     -144.672
    -5.44928      65.1397      7.70448
     44.9208     -860.466     -113.861
     33.3677     -369.038     -61.1638
    -2.15043    -0.739483    -0.948047
     18.5103     -211.024     -34.6943
     33.6651     -347.594     -57.7962
    -3.08369      8.08395     0.280124
     23.4468     -252.289     -41.8423
     26.1846     -299.451     -49.0696
    -1.22238      -10.722     -2.38759
      10.583     -123.329     -19.7742
    -24.5969     -394.614     -13.1091
      1.5414      47.7483     0.670938
    -27.3039     -412.138     -14.2175
    -29.0111      -604.38     -14.2324
     1.07391      53.9108     0.379373
    -29.9134       -598.1     -14.5305
     -214.64      -2874.6     -6.66309
     18.3569       264.41    -0.341931
    -226.592     -3016.17     -7.52849
    -76.0077     -882.801     -13.2675
     8.28991      110.819     0.631893
    -91.6262     -1039.06     -16.3361
    -356.247     -5865.64      25.1592
     22.7962       400.79     -2.58259
     -336.13     -5520.94      23.2529
    -80.8513     -975.338      14.5944
     5.84312      85.2146      -2.3057
    -92.1089     -1089.93      15.6483
    -123.516     -1664.68      38.1158
     7.10682      113.948     -3.49225
    -118.936     -1590.91      35.9411
    -27.5241     -336.188      1.51941
     1.91197      36.4051     -1.33861
    -45.0891     -505.768       1.1703
    -58.9832     -971.312      27.0428
     1.69619      53.8011     -2.24723
      -48.14     -788.429      21.5977
    -457.717     -9512.35      68.4391
     22.9029      512.408     -4.50214
    -395.866     -8218.71      58.7771
    -33.5605     -1211.27     -19.5255
    0.214234      74.8787     0.318177
    -31.3244     -1106.44     -18.1426
    -40.0295     -1110.78     -21.6933
     1.13753      77.4173     0.631372
